season,team,tournament_finish,finish_weight,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
2022,Miami (FL),Elite Eight,2,-2.539179764249539,1.1275892362888493,2.133928434673022,-0.1742157051515847,0.7059466942338372,1.5753539885766732,-1.1450297958354647,1.0247633027671257
2022,Michigan,Sweet 16,1,-0.4680914541895931,-0.08970790539305357,1.0178019762087462,0.5672473816665734,-2.2096824926165395,-0.8742605339853033,-0.5620045697243528,0.8731149039089403
2022,North Carolina,Runner-up,4,-0.4115499277209145,-1.4972930125886825,1.1564860203067349,-1.6409720981594031,-1.5711481723727982,-0.1996273620388795,-0.5047596738656558,-0.651522313919757
2022,Providence,Sweet 16,1,-1.456293805843342,-1.6667801076293123,2.064821832980691,-1.3853844802671058,0.10192976302932277,0.05200074613359704,-1.0303383279725467,-1.1935257364527236
2022,Purdue,Sweet 16,1,-0.10679189290152527,-1.9270372636185928,-1.5617295481551852,0.5868462974187016,-1.5758555976024617,-0.17250384884891967,-0.5868490034337791,-1.1261980270348069
2022,Saint Peter's,Elite Eight,2,-2.1569753256835953,1.656198728828572,-0.022019403710511365,1.156542398199076,0.6632842350486868,0.2305853801981281,-1.2387228899818101,-0.308600483369576
2022,Texas Tech,Sweet 16,1,1.0338436724190685,-1.252613381057661,0.21810572959174088,-1.2547418555262861,0.49426888544799585,0.33984395507149207,0.1761107355225182,0.5708658664180614
2022,UCLA,Sweet 16,1,0.4325643644136804,0.7154103467320236,2.0878620395012466,0.4179491375859491,1.1435871955927535,-1.7439169880069751,-1.508440542998803,1.1111360455365822
2022,Villanova,Final Four,3,0.2801798243603875,0.3253480383877729,2.1095309144804792,0.5320283126645281,0.9860072902895078,-1.487229794301072,1.0018713835954411,-1.226873753506516
2023,Alabama,Sweet 16,1,-1.8752746520459131,-1.9404438654970175,0.4635521048796034,-1.0833695151021345,-0.3143263915452869,-0.21464367610561036,-0.16456973342342235,-1.0554776504500556
2023,Arkansas,Sweet 16,1,-3.1847378286197103,3.052144964459855,-2.294854889337758,-1.8016059695842483,0.7428026524306954,0.18141037390672332,-1.0924567661250768,-0.5504073701858271
2023,Connecticut,Champion,5,1.1563225537403097,-4.105481826484533,0.5029410221038442,0.004743851084348313,-0.5862648297487214,0.4174323090001234,0.7663480290218647,-0.7491095739270542
2023,Creighton,Elite Eight,2,1.2287727153594246,-0.3931705719837523,1.6027278581141393,0.19211054800286237,-1.7059422289293436,0.04297849371092949,-0.5978366090267644,-0.06317201857319066
2023,Florida Atlantic,Final Four,3,0.20876819525186507,0.5786523756762163,0.7535849992468454,-0.07398591555656699,-0.6159310197812172,-0.912354093024585,1.273697796563931,-1.0542541222317636
2023,Gonzaga,Elite Eight,2,-0.1874144229660958,1.8936804148958155,0.173375585272928,-1.3846112899908745,-2.5838570147701225,-0.802198697429379,-0.7140689798935312,-0.06551004577742603
2023,Houston,Sweet 16,1,-0.19669344451353635,0.1741584628715287,0.1902917505036072,-0.04583980501069865,-0.5614741968886423,-0.9058143325312851,-0.4505946373117643,-1.8285884324737738
2023,Kansas State,Elite Eight,2,1.9597138632788882,1.51818209082713,-0.06569119760047126,0.6442390443196048,1.764567608839551,2.5394601126079297,0.18756754129922495,1.4008741989322158
2023,Miami (FL),Final Four,3,0.5326277256111386,0.6478578171697866,-0.04753632093330218,-0.8453221460528985,0.40741823260247817,-0.1768889787471356,-0.6845337637652306,0.7375965826779025
2023,Michigan State,Sweet 16,1,1.2908940563211022,0.9119979093408338,-0.4816455666604598,-1.0380426498805875,-0.296150737597466,0.02980144722322514,-0.6139470498162934,0.5640591556121903
2023,Princeton,Sweet 16,1,0.2310616983707462,1.4828376297717891,2.688145037707694,-2.027425536230258,0.10707949047776871,-0.09957139753427269,0.42346794154727296,-0.025173502397718428
2023,San Diego State,Runner-up,4,-2.7923075705006446,0.09146188485581155,0.5802460532831089,-0.4235227225838503,0.033335086295268795,-0.6553689906543713,-0.14588679229827725,-0.21013782700519193
2023,Tennessee,Sweet 16,1,-2.7716572147136778,0.5016954969578274,1.4594714802489528,-0.7327853401341093,0.8748811915787478,-0.6811353923016874,1.244245821830729,0.5273836700681827
2023,Texas,Elite Eight,2,2.3034346888327724,0.23355804308969214,-0.13282365680684383,-0.8016644655531633,0.1484531447727397,0.07968986934990946,0.5499300637274337,0.6233329277522143
2023,UCLA,Sweet 16,1,1.1825408768375063,-0.7498169496938464,0.48434364153927467,-0.02656985756977369,1.9321748944818455,-0.04667190509623541,-1.0593200837818795,1.3767114020337339
2023,Xavier,Sweet 16,1,-0.6783334509929763,1.2859096190136363,0.6126269904714876,-0.715236071841703,-1.5537830903485634,1.3587421204169357,-2.1910267789976237,0.46126448268840725
