"season","game_url"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-29-duke.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-29-florida.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-29-kansas.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-29-louisville.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-30-marquette.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-30-ohio-state.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-31-duke.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-31-florida.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-04-06-louisville.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-04-06-michigan.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-04-08-louisville.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-18-albany-ny.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-18-north-carolina-state.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-19-cal-poly.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-19-iowa.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-20-albany-ny.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-20-american.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-20-arizona-state.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-20-brigham-young.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-20-cincinnati.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-20-colorado.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-20-connecticut.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-20-dayton.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-20-delaware.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-20-louisville.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-20-michigan.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-20-milwaukee.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-20-new-mexico-state.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-20-north-carolina-state.html"
