season,game_id,game_date,game_url
2025,2025-03-22-21-tennessee,2025-03-22,https://www.sports-reference.com/cbb/boxscores/2025-03-22-21-tennessee.html
2025,2025-03-23-12-florida,2025-03-23,https://www.sports-reference.com/cbb/boxscores/2025-03-23-12-florida.html
2025,2025-03-23-14-duke,2025-03-23,https://www.sports-reference.com/cbb/boxscores/2025-03-23-14-duke.html
2025,2025-03-23-17-kentucky,2025-03-23,https://www.sports-reference.com/cbb/boxscores/2025-03-23-17-kentucky.html
2025,2025-03-23-18-alabama,2025-03-23,https://www.sports-reference.com/cbb/boxscores/2025-03-23-18-alabama.html
2025,2025-03-23-19-iowa-state,2025-03-23,https://www.sports-reference.com/cbb/boxscores/2025-03-23-19-iowa-state.html
2025,2025-03-23-19-maryland,2025-03-23,https://www.sports-reference.com/cbb/boxscores/2025-03-23-19-maryland.html
2025,2025-03-23-20-michigan-state,2025-03-23,https://www.sports-reference.com/cbb/boxscores/2025-03-23-20-michigan-state.html
2025,2025-03-23-21-arizona,2025-03-23,https://www.sports-reference.com/cbb/boxscores/2025-03-23-21-arizona.html
2025,2025-03-27-03-texas-tech,2025-03-27,https://www.sports-reference.com/cbb/boxscores/2025-03-27-03-texas-tech.html
2025,2025-03-27-19-alabama,2025-03-27,https://www.sports-reference.com/cbb/boxscores/2025-03-27-19-alabama.html
2025,2025-03-27-19-florida,2025-03-27,https://www.sports-reference.com/cbb/boxscores/2025-03-27-19-florida.html
2025,2025-03-27-21-duke,2025-03-27,https://www.sports-reference.com/cbb/boxscores/2025-03-27-21-duke.html
2025,2025-03-28-00-auburn,2025-03-28,https://www.sports-reference.com/cbb/boxscores/2025-03-28-00-auburn.html
2025,2025-03-28-00-houston,2025-03-28,https://www.sports-reference.com/cbb/boxscores/2025-03-28-00-houston.html
2025,2025-03-28-19-michigan-state,2025-03-28,https://www.sports-reference.com/cbb/boxscores/2025-03-28-19-michigan-state.html
2025,2025-03-28-19-tennessee,2025-03-28,https://www.sports-reference.com/cbb/boxscores/2025-03-28-19-tennessee.html
2025,2025-03-29-18-florida,2025-03-29,https://www.sports-reference.com/cbb/boxscores/2025-03-29-18-florida.html
2025,2025-03-29-20-duke,2025-03-29,https://www.sports-reference.com/cbb/boxscores/2025-03-29-20-duke.html
2025,2025-03-30-14-houston,2025-03-30,https://www.sports-reference.com/cbb/boxscores/2025-03-30-14-houston.html
2025,2025-03-30-17-auburn,2025-03-30,https://www.sports-reference.com/cbb/boxscores/2025-03-30-17-auburn.html
2025,2025-04-05-18-auburn,2025-04-05,https://www.sports-reference.com/cbb/boxscores/2025-04-05-18-auburn.html
2025,2025-04-05-20-duke,2025-04-05,https://www.sports-reference.com/cbb/boxscores/2025-04-05-20-duke.html
2025,2025-04-07-20-houston,2025-04-07,https://www.sports-reference.com/cbb/boxscores/2025-04-07-20-houston.html
