season,team,team_slug,gamelog_url,game_number,game_date,location,opponent,game_result,points,opponent_points,fg,fga,fg_pct,fg2,fg2a,fg2_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opponent_fg,opponent_fga,opponent_fg_pct,opponent_fg2,opponent_fg2a,opponent_fg2_pct,opponent_fg3,opponent_fg3a,opponent_fg3_pct,opponent_ft,opponent_fta,opponent_ft_pct,opponent_orb,opponent_drb,opponent_trb,opponent_ast,opponent_stl,opponent_blk,opponent_tov,opponent_pf,win,loss,raw_possessions,opponent_raw_possessions,estimated_possessions,offensive_rating,defensive_rating,efg_pct,opponent_efg_pct,true_shooting_pct,ft_rate,opponent_ft_rate,fg3_attempt_rate,tov_pct,forced_tov_pct,orb_pct,drb_pct,point_margin
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2023-12-02,,,,,,22,58,0.379,12,30,0.4,10,28,0.357,12,13,0.923,8,23,31,11,3,4,7,18,20,53,0.377,16,37,0.432,4,16,0.25,21,25,0.84,9,26,35,8,5,5,5,13,,,63.175,60.875,62.025,,,0.46551724137931033,0.41509433962264153,,0.22413793103448276,0.4716981132075472,0.4827586206896552,0.09834913944502986,0.07155635062611806,0.23529411764705882,0.71875,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2023-12-06,@,,,,,26,53,0.491,11,24,0.458,15,29,0.517,6,7,0.857,6,19,25,18,2,3,12,9,30,64,0.469,25,47,0.532,5,17,0.294,6,7,0.857,10,20,30,10,8,1,6,13,,,62.325,63.325,62.825,,,0.6320754716981132,0.5078125,,0.1320754716981132,0.109375,0.5471698113207547,0.17563117453347968,0.08182748039549949,0.23076923076923078,0.6551724137931034,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2023-12-09,,,,,,27,54,0.5,19,29,0.655,8,25,0.32,9,11,0.818,5,20,25,13,5,3,9,13,30,56,0.536,22,41,0.537,8,15,0.533,9,12,0.75,7,21,28,8,4,2,8,12,,,63.225,62.7,62.962500000000006,,,0.5740740740740741,0.6071428571428571,,0.2037037037037037,0.21428571428571427,0.46296296296296297,0.131916452913155,0.11477761836441894,0.19230769230769232,0.7407407407407407,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2023-12-16,@,,,,,21,57,0.368,17,37,0.459,4,20,0.2,5,9,0.556,4,21,25,7,2,2,9,19,23,54,0.426,13,25,0.52,10,29,0.345,17,23,0.739,6,33,39,13,6,3,7,15,,,66.275,65.925,66.1,,,0.40350877192982454,0.5185185185185185,,0.15789473684210525,0.42592592592592593,0.3508771929824561,0.128068303094984,0.09732360097323602,0.10810810810810811,0.7777777777777778,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2023-12-20,@,,,,,33,61,0.541,23,34,0.676,10,27,0.37,10,16,0.625,7,25,32,13,8,4,9,18,21,67,0.313,17,45,0.378,4,22,0.182,14,18,0.778,18,22,40,10,7,1,15,15,,,70.6,72.55,71.57499999999999,,,0.6229508196721312,0.34328358208955223,,0.26229508196721313,0.26865671641791045,0.4426229508196721,0.11597938144329897,0.16565433462175594,0.2413793103448276,0.5813953488372093,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2023-12-22,@,,,,,23,46,0.5,17,27,0.63,6,19,0.316,17,28,0.607,4,25,29,10,3,0,12,17,24,55,0.436,14,27,0.519,10,28,0.357,12,19,0.632,5,24,29,10,5,0,6,21,,,67.3,65.025,66.1625,,,0.5652173913043478,0.5272727272727272,,0.6086956521739131,0.34545454545454546,0.41304347826086957,0.16830294530154277,0.08568368439842912,0.14285714285714285,0.8333333333333334,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2024-01-02,@,,,,,25,59,0.424,18,37,0.486,7,22,0.318,14,16,0.875,6,16,22,14,3,3,2,15,24,51,0.471,15,36,0.417,9,15,0.6,13,19,0.684,8,25,33,11,0,7,11,14,,,62.6,63.025,62.8125,,,0.4830508474576271,0.5588235294117647,,0.2711864406779661,0.37254901960784315,0.3728813559322034,0.02915451895043732,0.15487504399859203,0.1935483870967742,0.6666666666666666,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2024-01-06,,,,,,25,57,0.439,22,40,0.55,3,17,0.176,12,19,0.632,5,28,33,9,9,5,6,8,24,57,0.421,18,42,0.429,6,15,0.4,4,5,0.8,2,30,32,8,6,2,9,19,,,67.025,66.375,66.7,,,0.4649122807017544,0.47368421052631576,,0.3333333333333333,0.08771929824561403,0.2982456140350877,0.083304408191600135,0.1316270566727605,0.14285714285714285,0.9333333333333333,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2024-01-11,,,,,,30,65,0.462,18,34,0.529,12,31,0.387,5,7,0.714,7,31,38,18,4,3,5,8,30,72,0.417,19,44,0.432,11,28,0.393,1,2,0.5,7,26,33,14,3,4,5,12,,,66.325,70.95,68.6375,,,0.5538461538461539,0.4930555555555556,,0.1076923076923077,0.027777777777777776,0.47692307692307695,0.06818956699624958,0.06414368184733804,0.21212121212121213,0.8157894736842105,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2024-01-13,,,,,,25,48,0.521,14,23,0.609,11,25,0.44,15,18,0.833,2,28,30,20,6,4,8,8,22,61,0.361,15,41,0.366,7,20,0.35,4,7,0.571,11,22,33,9,6,4,9,20,,,62.55,62.325,62.4375,,,0.6354166666666666,0.4180327868852459,,0.375,0.11475409836065574,0.5208333333333334,0.12393493415956623,0.12274122059324923,0.08333333333333333,0.717948717948718,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2024-01-18,@,,,,,31,55,0.564,24,41,0.585,7,14,0.5,13,18,0.722,6,27,33,8,8,2,8,15,23,53,0.434,16,29,0.552,7,24,0.292,9,16,0.563,5,20,25,12,5,3,10,13,,,65.55,65.6,65.57499999999999,,,0.6272727272727273,0.5,,0.32727272727272727,0.3018867924528302,0.2545454545454545,0.11180992313067785,0.141643059490085,0.23076923076923078,0.84375,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2024-01-25,@,,,,,28,70,0.4,20,40,0.5,8,30,0.267,8,9,0.889,11,27,38,20,11,7,11,15,21,57,0.368,17,40,0.425,4,17,0.235,19,23,0.826,9,29,38,14,6,6,16,11,,,74.275,74.925,74.6,,,0.45714285714285713,0.40350877192982454,,0.12857142857142856,0.40350877192982454,0.42857142857142855,0.1289944297859865,0.1906464104855526,0.275,0.75,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2024-01-27,@,,,,,25,61,0.41,20,36,0.556,5,25,0.2,12,14,0.857,4,29,33,14,10,7,5,15,22,53,0.415,20,40,0.5,2,13,0.154,11,16,0.688,5,32,37,9,3,2,11,13,,,68.65,66.6,67.625,,,0.45081967213114754,0.4339622641509434,,0.22950819672131148,0.3018867924528302,0.4098360655737705,0.06882312456985547,0.15363128491620112,0.1111111111111111,0.8529411764705882,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2024-02-01,,,,,,29,54,0.537,23,32,0.719,6,22,0.273,17,21,0.81,5,31,36,19,6,5,13,13,23,65,0.354,16,37,0.432,7,28,0.25,6,10,0.6,8,21,29,10,9,1,12,16,,,71.975,73.75,72.8625,,,0.5925925925925926,0.4076923076923077,,0.3888888888888889,0.15384615384615385,0.4074074074074074,0.16888600194868464,0.14678899082568808,0.19230769230769232,0.7948717948717948,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2024-02-03,,,,,,22,52,0.423,14,30,0.467,8,22,0.364,10,11,0.909,4,23,27,11,7,6,4,15,20,48,0.417,15,31,0.484,5,17,0.294,4,6,0.667,6,24,30,13,1,4,12,16,,,57.225,56.85,57.0375,,,0.5,0.46875,,0.21153846153846154,0.125,0.4230769230769231,0.06533278889342589,0.1909307875894988,0.14285714285714285,0.7931034482758621,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2024-02-08,@,,,,,20,51,0.392,10,23,0.435,10,28,0.357,11,20,0.55,5,32,37,15,1,2,10,11,23,54,0.426,17,32,0.531,6,22,0.273,11,14,0.786,0,25,25,8,6,4,3,14,,,65.5,63.65,64.575,,,0.49019607843137253,0.48148148148148145,,0.39215686274509803,0.25925925925925924,0.5490196078431373,0.14184397163120568,0.04713275726630008,0.16666666666666666,1,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2024-02-10,@,,,,,27,68,0.397,21,38,0.553,6,30,0.2,12,14,0.857,12,28,40,9,5,3,6,14,28,58,0.483,20,42,0.476,8,16,0.5,6,9,0.667,4,29,33,11,4,5,7,12,,,68.65,65.275,66.9625,,,0.4411764705882353,0.5517241379310345,,0.20588235294117646,0.15517241379310345,0.4411764705882353,0.07439553626782393,0.10104655359076145,0.2926829268292683,0.875,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2024-02-15,,,,,,23,59,0.39,12,22,0.545,11,37,0.297,13,20,0.65,8,32,40,15,7,8,10,19,19,52,0.365,15,31,0.484,4,21,0.19,12,18,0.667,4,30,34,5,5,5,13,16,,,70.5,69.55,70.025,,,0.4830508474576271,0.40384615384615385,,0.3389830508474576,0.34615384615384615,0.6271186440677966,0.12738853503184713,0.17675050985723997,0.21052631578947367,0.8888888888888888,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2024-02-17,@,,,,,21,47,0.447,13,26,0.5,8,21,0.381,18,21,0.857,3,28,31,14,2,5,11,19,21,57,0.368,17,40,0.425,4,17,0.235,11,21,0.524,8,17,25,9,6,3,8,18,,,64.975,66.975,65.975,,,0.5319148936170213,0.40350877192982454,,0.44680851063829785,0.3684210526315789,0.44680851063829785,0.16182420007355647,0.10670223407802602,0.15,0.7777777777777778,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2024-02-22,@,,,,,32,58,0.552,24,34,0.706,8,24,0.333,22,28,0.786,8,22,30,16,5,3,10,12,29,62,0.468,18,37,0.486,11,25,0.44,11,14,0.786,7,18,25,12,7,2,12,19,,,73.3,73.65,73.475,,,0.6206896551724138,0.5564516129032258,,0.4827586206896552,0.22580645161290322,0.41379310344827586,0.12300123001230012,0.14879107253564786,0.3076923076923077,0.7586206896551724,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2024-02-24,,,,,,23,64,0.359,14,33,0.424,9,31,0.29,10,14,0.714,10,32,42,10,6,5,8,7,19,60,0.317,13,36,0.361,6,24,0.25,4,4,1,7,30,37,9,3,5,9,14,,,68.65,63.9,66.275,,,0.4296875,0.36666666666666664,,0.21875,0.06666666666666667,0.484375,0.10171646535282898,0.12693935119887165,0.25,0.8205128205128205,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2024-03-02,,,,,,26,56,0.464,16,31,0.516,10,25,0.4,12,15,0.8,6,22,28,13,7,5,9,14,20,53,0.377,15,35,0.429,5,18,0.278,17,26,0.654,8,24,32,7,6,4,9,14,,,66.125,66.35,66.2375,,,0.5535714285714286,0.42452830188679247,,0.26785714285714285,0.49056603773584906,0.44642857142857145,0.12478336221837089,0.12104909213180902,0.2,0.7333333333333333,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2024-03-05,@,,,,,21,47,0.447,11,27,0.407,10,20,0.5,16,27,0.593,4,32,36,13,6,6,14,15,23,62,0.371,15,34,0.441,8,28,0.286,10,11,0.909,5,27,32,8,8,1,11,19,,,69.825,73.225,71.525,,,0.5531914893617021,0.43548387096774194,,0.574468085106383,0.1774193548387097,0.425531914893617,0.18963765662038604,0.1406200063918185,0.12903225806451613,0.8648648648648649,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2024-03-09,,,,,,24,55,0.436,20,39,0.513,4,16,0.25,23,32,0.719,10,21,31,10,7,5,7,13,27,58,0.466,19,36,0.528,8,22,0.364,10,10,1,9,22,31,11,4,8,11,23,,,67.2,64.75,65.975,,,0.4727272727272727,0.5344827586206896,,0.5818181818181818,0.1724137931034483,0.2909090909090909,0.09067357512953368,0.14915254237288136,0.3125,0.7,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2024-03-12,,,,,,24,58,0.414,17,32,0.531,7,26,0.269,11,16,0.688,7,26,33,14,11,3,10,13,21,59,0.356,17,31,0.548,4,28,0.143,13,15,0.867,10,25,35,10,8,5,15,14,,,68.6,71.125,69.8625,,,0.47413793103448276,0.3898305084745763,,0.27586206896551724,0.2542372881355932,0.4482758620689655,0.1322751322751323,0.18489984591679506,0.21875,0.7222222222222222,
2024,Vermont,vermont,https://www.sports-reference.com/cbb/schools/vermont/men/2024-gamelogs.html,,2024-03-16,,,,,,21,59,0.356,13,34,0.382,8,25,0.32,16,21,0.762,8,19,27,12,11,4,6,19,18,46,0.391,15,36,0.417,3,10,0.3,22,29,0.759,9,29,38,7,2,8,13,15,,,66.975,63.775,65.375,,,0.423728813559322,0.42391304347826086,,0.3559322033898305,0.6304347826086957,0.423728813559322,0.08002667555851951,0.1786327722432154,0.21621621621621623,0.6785714285714286,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2023-11-06,,,,,,23,47,0.489,13,25,0.52,10,22,0.455,24,39,0.615,10,29,39,15,9,5,8,19,16,48,0.333,13,35,0.371,3,13,0.231,15,21,0.714,5,19,24,8,6,3,15,28,,,63.525,67.975,65.75,,,0.5957446808510638,0.3645833333333333,,0.8297872340425532,0.4375,0.46808510638297873,0.10880652839170349,0.20554984583761562,0.3448275862068966,0.8529411764705882,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2023-11-10,N,,,,,26,58,0.448,19,40,0.475,7,18,0.389,14,24,0.583,9,18,27,15,15,2,5,14,26,65,0.4,19,40,0.475,7,25,0.28,11,15,0.733,17,26,43,16,4,4,16,19,,,65.4,71.125,68.2625,,,0.5086206896551724,0.45384615384615384,,0.41379310344827586,0.23076923076923078,0.3103448275862069,0.06720430107526881,0.18156028368794327,0.2571428571428571,0.5142857142857142,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2023-11-14,,,,,,31,57,0.544,25,44,0.568,6,13,0.462,12,16,0.75,11,30,41,22,7,10,8,11,17,53,0.321,9,22,0.409,8,31,0.258,9,12,0.75,4,14,18,11,4,2,10,13,,,61.6,64.7,63.150000000000006,,,0.5964912280701754,0.39622641509433965,,0.2807017543859649,0.22641509433962265,0.22807017543859648,0.11019283746556474,0.14556040756914118,0.44,0.8823529411764706,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2023-11-16,,,,,,21,48,0.438,16,32,0.5,5,16,0.313,15,21,0.714,9,22,31,13,13,10,11,15,12,46,0.261,9,30,0.3,3,16,0.188,6,11,0.545,8,18,26,5,8,3,20,17,,,59.975,63.225,61.6,,,0.4895833333333333,0.29347826086956524,,0.4375,0.2391304347826087,0.3333333333333333,0.15947807176513232,0.2808002808002808,0.3333333333333333,0.7333333333333333,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2023-11-20,N,,,,,15,46,0.326,11,32,0.344,4,14,0.286,7,7,1,3,16,19,10,5,8,8,10,25,62,0.403,17,44,0.386,8,18,0.444,7,8,0.875,17,27,44,15,4,1,7,7,,,54.325,55.8,55.0625,,,0.3695652173913043,0.46774193548387094,,0.15217391304347827,0.12903225806451613,0.30434782608695654,0.13955516790231137,0.09615384615384616,0.1,0.48484848484848486,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2023-11-22,N,,,,,21,52,0.404,17,34,0.5,4,18,0.222,10,16,0.625,6,20,26,10,8,3,9,15,19,51,0.373,12,30,0.4,7,21,0.333,9,13,0.692,11,25,36,12,3,2,14,13,,,62.6,60.175,61.3875,,,0.4423076923076923,0.4411764705882353,,0.3076923076923077,0.2549019607843137,0.34615384615384615,0.13119533527696794,0.19669827889005972,0.1935483870967742,0.6451612903225806,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2023-11-29,,,,,,22,53,0.415,13,28,0.464,9,25,0.36,6,6,1,3,20,23,14,8,8,8,11,17,56,0.304,13,33,0.394,4,23,0.174,9,12,0.75,13,23,36,7,7,1,16,12,,,60.85,64.7,62.775000000000006,,,0.5,0.3392857142857143,,0.11320754716981132,0.21428571428571427,0.4716981132075472,0.12529365700861395,0.2059202059202059,0.11538461538461539,0.6060606060606061,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2023-12-02,,,,,,30,55,0.545,18,34,0.529,12,21,0.571,12,15,0.8,8,20,28,21,8,4,9,13,22,54,0.407,17,34,0.5,5,20,0.25,13,19,0.684,8,16,24,10,6,2,14,14,,,63.125,69.025,66.075,,,0.6545454545454545,0.4537037037037037,,0.2727272727272727,0.35185185185185186,0.38181818181818183,0.1265377855887522,0.18175916910094123,0.3333333333333333,0.7142857142857143,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2023-12-05,,,,,,32,59,0.542,23,38,0.605,9,21,0.429,4,8,0.5,5,31,36,24,7,6,5,17,15,51,0.294,12,34,0.353,3,17,0.176,14,21,0.667,7,23,30,8,5,3,9,11,,,62.8,62.975,62.8875,,,0.6186440677966102,0.3235294117647059,,0.13559322033898305,0.4117647058823529,0.3559322033898305,0.07374631268436578,0.12861736334405147,0.17857142857142858,0.8157894736842105,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2023-12-16,,,,,,22,53,0.415,20,39,0.513,2,14,0.143,10,18,0.556,5,19,24,13,8,4,5,10,24,51,0.471,18,28,0.643,6,23,0.261,0,3,0,6,27,33,18,3,2,17,17,,,61.55,63.425,62.4875,,,0.4339622641509434,0.5294117647058824,,0.33962264150943394,0.058823529411764705,0.2641509433962264,0.07513148009015778,0.24486856319769537,0.15625,0.76,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2023-12-19,@,,,,,22,56,0.393,18,37,0.486,4,19,0.211,6,10,0.6,10,20,30,14,8,2,17,16,26,56,0.464,17,33,0.515,9,23,0.391,14,17,0.824,5,24,29,12,15,2,11,14,,,67.75,70.075,68.9125,,,0.42857142857142855,0.5446428571428571,,0.17857142857142858,0.30357142857142855,0.3392857142857143,0.21864951768488747,0.14652014652014653,0.29411764705882354,0.8,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2023-12-27,,,,,,32,68,0.471,22,45,0.489,10,23,0.435,5,11,0.455,14,22,36,22,13,7,5,9,15,44,0.341,10,32,0.313,5,12,0.417,9,15,0.6,7,22,29,5,4,2,18,10,,,64.225,62.125,63.175,,,0.5441176470588235,0.3977272727272727,,0.16176470588235295,0.3409090909090909,0.3382352941176471,0.06391818472355386,0.2603978300180832,0.3888888888888889,0.7586206896551724,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2023-12-30,@,,,,,21,55,0.382,19,44,0.432,2,11,0.182,10,18,0.556,9,16,25,10,8,1,11,14,26,51,0.51,15,28,0.536,11,23,0.478,13,17,0.765,10,29,39,14,8,1,12,14,,,65.55,61.075,63.3125,,,0.4,0.6176470588235294,,0.32727272727272727,0.3333333333333333,0.2,0.14755197853789404,0.16883573689764333,0.23684210526315788,0.6153846153846154,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2024-01-03,,,,,,30,58,0.517,20,32,0.625,10,26,0.385,7,10,0.7,9,24,33,20,6,4,3,15,19,47,0.404,13,22,0.591,6,25,0.24,9,13,0.692,5,21,26,10,2,2,8,11,,,56.75,56.175,56.4625,,,0.603448275862069,0.46808510638297873,,0.1724137931034483,0.2765957446808511,0.4482758620689655,0.045627376425855515,0.13077237433592154,0.3,0.8275862068965517,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2024-01-06,@,,,,,23,53,0.434,18,38,0.474,5,15,0.333,9,13,0.692,5,24,29,14,6,2,8,11,28,57,0.491,18,29,0.621,10,28,0.357,10,12,0.833,5,27,32,14,6,2,6,9,,,62.175,63.7,62.9375,,,0.4811320754716981,0.5789473684210527,,0.24528301886792453,0.21052631578947367,0.2830188679245283,0.1190919240788984,0.08733624454148471,0.15625,0.8275862068965517,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2024-01-13,@,,,,,16,57,0.281,12,45,0.267,4,12,0.333,11,15,0.733,5,19,24,9,7,3,7,15,25,50,0.5,15,29,0.517,10,21,0.476,6,7,0.857,5,33,38,13,4,8,16,15,,,66.125,64.325,65.225,,,0.3157894736842105,0.6,,0.2631578947368421,0.14,0.21052631578947367,0.0984182776801406,0.2307969707897584,0.13157894736842105,0.7916666666666666,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2024-01-17,,,,,,25,54,0.463,21,40,0.525,4,14,0.286,11,16,0.688,5,24,29,18,10,2,7,11,21,54,0.389,10,24,0.417,11,30,0.367,4,4,1,4,28,32,14,3,1,15,14,,,63.6,66.9,65.25,,,0.5,0.49074074074074076,,0.2962962962962963,0.07407407407407407,0.25925925925925924,0.10204081632653061,0.21156558533145273,0.15151515151515152,0.8571428571428571,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2024-01-20,@,,,,,29,58,0.5,18,35,0.514,11,23,0.478,6,11,0.545,7,19,26,19,4,3,8,14,23,51,0.451,14,24,0.583,9,27,0.333,11,15,0.733,7,19,26,12,4,2,13,13,,,64.225,64.125,64.175,,,0.5948275862068966,0.5392156862745098,,0.1896551724137931,0.29411764705882354,0.39655172413793105,0.11232011232011233,0.1827768014059754,0.2692307692307692,0.7307692307692307,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2024-01-24,,,,,,24,65,0.369,20,48,0.417,4,17,0.235,7,13,0.538,15,29,44,13,4,9,13,8,22,63,0.349,18,49,0.367,4,14,0.286,5,6,0.833,6,25,31,7,10,7,8,16,,,69.175,67.85,68.51249999999999,,,0.4,0.38095238095238093,,0.2,0.09523809523809523,0.26153846153846155,0.15444015444015444,0.1083276912660799,0.375,0.8285714285714286,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2024-01-27,@,,,,,27,54,0.5,19,37,0.514,8,17,0.471,7,10,0.7,5,22,27,18,14,5,11,22,15,42,0.357,12,31,0.387,3,11,0.273,19,24,0.792,8,23,31,5,5,2,17,14,,,64.75,62.4,63.575,,,0.5740740740740741,0.39285714285714285,,0.18518518518518517,0.5714285714285714,0.3148148148148148,0.15770609318996415,0.2414772727272727,0.17857142857142858,0.7333333333333333,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2024-01-31,,,,,,24,53,0.453,11,28,0.393,13,25,0.52,4,6,0.667,8,15,23,21,8,6,9,9,20,43,0.465,11,25,0.44,9,18,0.5,4,6,0.667,6,19,25,10,8,0,15,6,,,56.85,54.85,55.85,,,0.5754716981132075,0.5697674418604651,,0.11320754716981132,0.13953488372093023,0.4716981132075472,0.13878180416345415,0.2465078060805259,0.2962962962962963,0.7142857142857143,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2024-02-03,@,,,,,26,59,0.441,21,44,0.477,5,15,0.333,9,13,0.692,10,22,32,9,3,4,5,17,20,56,0.357,13,36,0.361,7,20,0.35,18,21,0.857,10,19,29,9,3,2,4,11,,,60.175,59.975,60.075,,,0.4830508474576271,0.41964285714285715,,0.22033898305084745,0.375,0.2542372881355932,0.07125044531528323,0.0571632725973562,0.3448275862068966,0.6875,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2024-02-05,,,,,,26,54,0.481,21,43,0.488,5,11,0.455,3,6,0.5,4,28,32,20,7,8,3,13,14,49,0.286,12,29,0.414,2,20,0.1,8,15,0.533,7,25,32,9,3,4,10,6,,,55.85,59.125,57.4875,,,0.5277777777777778,0.30612244897959184,,0.1111111111111111,0.30612244897959184,0.2037037037037037,0.05012531328320802,0.15122873345935728,0.13793103448275862,0.8,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2024-02-10,@,,,,,26,52,0.5,16,34,0.471,10,18,0.556,18,24,0.75,9,16,25,18,5,1,8,23,24,47,0.511,22,31,0.71,2,16,0.125,26,33,0.788,7,20,27,8,3,8,9,18,,,62.4,64.675,63.537499999999994,,,0.5961538461538461,0.5319148936170213,,0.46153846153846156,0.7021276595744681,0.34615384615384615,0.11204481792717086,0.12556679455877223,0.3103448275862069,0.6956521739130435,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2024-02-13,,,,,,25,50,0.5,21,36,0.583,4,14,0.286,9,13,0.692,1,18,19,19,4,6,5,14,26,58,0.448,12,26,0.462,14,32,0.438,8,11,0.727,9,22,31,14,5,2,7,11,,,60.175,61.225,60.7,,,0.54,0.5689655172413793,,0.26,0.1896551724137931,0.28,0.08173273395995097,0.09967960128159488,0.043478260869565216,0.6666666666666666,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2024-02-17,,,,,,22,54,0.407,18,41,0.439,4,13,0.308,1,11,0.091,9,24,33,11,5,13,7,11,19,55,0.345,14,34,0.412,5,21,0.238,4,5,0.8,9,28,37,11,3,2,10,13,,,57.225,58.375,57.8,,,0.4444444444444444,0.39090909090909093,,0.2037037037037037,0.09090909090909091,0.24074074074074073,0.10570026425066063,0.14842300556586271,0.24324324324324326,0.7272727272727273,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2024-02-19,@,,,,,17,52,0.327,15,40,0.375,2,12,0.167,5,7,0.714,6,21,27,7,4,3,10,16,27,53,0.509,19,30,0.633,8,23,0.348,13,17,0.765,4,26,30,17,4,5,5,6,,,59.325,62.075,60.7,,,0.34615384615384615,0.5849056603773585,,0.1346153846153846,0.32075471698113206,0.23076923076923078,0.15308075009567546,0.07567158531971245,0.1875,0.84,
